"id","hoard","hoardName","latitude","longitude","country","terminalYear1","terminalYear2","RIC Reference","OCRE Reference","period","reign","person","mint","denomination","material","startingDate","endingDate","dateText","issue","officina","obverseInscription","obverseMintMark","obverseDescription","reverseInscription","reverseMintMark","reverseDescription","weight","quantity","diameter","axis","imitation","latestCoin","intruder","toCheck","condition","aspects","additionalFields","container","comment"
"221366","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 54 ","","Imperial","Nero","Nero (Augustus)","Rome","Aureus","Gold","66","68","","","","","","","","","","7.15","1","18","6","","","","","","","","",""
"221393","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 62 ","","Imperial","Titus","Vespasian (Divus)","Rome","Aureus","Gold","80","80","","","","","","","","","","7.28","1","18","6","","","","","","","","",""
"221371","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 63(c) ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","73","73","","","","","","","","","","7.15","1","20","6","","","","","","","","",""
"221370","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 63(b) ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","73","73","","","","","","","","","","7","1","19","6","","","","","","","","",""
"221430","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 63(c) ","","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","121","121","","","","","","","","","","7.13","1","18","6","","","","","","","","",""
"221431","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 65 ","OCRE ric.2.hdn.65 ","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","119","122","","","","IMP CAESAR TRAIAN HADRIANVS AVG","","Bust of Hadrian, laureate, draped, cuirassed, right","P M TR P COS III","","Mars in crested helmet, armed, standing front, holding vertical spear reversed in right hand and resting left on shield set on ground","7.35","1","19.5","4","","","","","","","","",""
"221428","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 68 ","OCRE ric.2.hdn.68 ","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","119","122","","","","IMP CAESAR TRAIAN HADRIANVS AVG","","Bust of Hadrian, laureate, draped, cuirassed, right","P M TR P COS III","","Minerva, helmeted, standing front, levelling javelin and holding spear","7.25","1","18.5","6","","","","","","","","",""
"221427","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 72 ","OCRE ric.2.hdn.72 ","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","119","122","","","","IMP CAESAR TRAIAN HADRIANVS AVG","","Head of Hadrian, laureate, right","P M TR P COS III","","Neptune, naked except for cloak on shoulders, standing left, holding acrostolium and trident","7.15","1","20","7","","","","","","","","",""
"221456","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 75(a) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","143","143","","","","","","","","","","7.04","1","18.5","6","","","","","","","","",""
"221457","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 82(c) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","144","144","","","","","","","","","","7.52","1","18.8","6","","","","","","","","",""
"221516","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 88 ","OCRE ric.3.m_aur.88 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","163","164","","","","ANTONINVS AVG ARMENIACVS","","Bust of Marcus Aurelius, bare-headed, draped or cuirassed, right","P M TR P XVIII IMP II COS III","","Victory, winged, draped, standing front, head right, setting on palm-tree right, shield inscribed VIC AVG","7.22","1","19.5","6","","","","","","","","",""
"221517","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 90 ","OCRE ric.3.m_aur.90 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","163","164","","","","ANTONINVS AVG ARMENIACVS","","Bust of Marcus Aurelius, laureate, draped, cuirassed, right","P M TR P XVIII IMP II COS III","","Victory, winged, draped, standing front, head right, setting on palm-tree right, shield inscribed VIC AVG","7.26","1","19","6","","","","","","","","",""
"221403","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 93 ","OCRE ric.2.tr.93 ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right","COS V P P S P Q R OPTIMO PRINC ALIM ITAL","","Trajan standing left and extending his hand to two children","7.15","1","18.5","6","","","","","","","","",""
"221402","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 93 ","OCRE ric.2.tr.93 ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right","COS V P P S P Q R OPTIMO PRINC ALIM ITAL","","Trajan standing left and extending his hand to two children","7.3","1","20","7","","","","","","","","",""
"221373","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 96 ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","76","76","","","","","","","","","","6.97","1","20.5","6","","","","","","","","",""
"221518","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 98 ","OCRE ric.3.m_aur.98 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","163","164","","","","M ANTONINVS AVG IMP II","","Bust of Marcus Aurelius, bare-headed, draped, cuirassed, right","SALVTI AVGVSTOR TR P XVIII COS III","","Salus, draped, standing left, feeding out of patera in right hand snake coiled round altar and holding transverse sceptre in left hand","7.31","1","20","6","","","","","","","","",""
"221454","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 99(b) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","140","140","","","","","","","","","","7.29","1","19.5","8","","","","","","","","",""
"221455","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 105a(a) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","142","142","","","","","","","","","","7.26","1","20","7","","","","","","","","",""
"221376","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 114 ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","79","79","","","","","","","","","","7.15","1","19","6","","","","","","","","",""
"221374","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 121(a) ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","76","76","","","","","","","","","","6.95","1","19","6","","","","","","","","",""
"221398","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 123 ","OCRE ric.2.tr.123 ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right","COS V P P S P Q R OPTIMO PRINC","","Libertas standing left, holding pileus and rod","7.25","1","19","6","","","","","","","","",""
"221399","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 123 ","OCRE ric.2.tr.123 ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right","COS V P P S P Q R OPTIMO PRINC","","Libertas standing left, holding pileus and rod","7.2","1","19","8","","","","","","","","",""
"221375","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 131(a) ","","Imperial","Vespasian","Vespasian (Augustus)","Rome","Aureus","Gold","78","78","","","","","","","","","","7.05","1","19","6","","","","","","","","",""
"221519","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 136 ","OCRE ric.3.m_aur.136 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","165","165","","","","M ANTONINVS AVG ARMENIACVS","","Bust of Marcus Aurelius, laureate, draped, cuirassed, right","P M TR P XIX IMP III COS III","","Felicitas, draped, standing left, holding caduceus in right hand and cornucopiae at shoulder in left hand; at her feet, globe","7.31","1","19.5","11","","","","","","","","",""
"221520","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 137 ","OCRE ric.3.m_aur.137 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","165","165","","","","M ANTONINVS AVG ARMENIACVS","","Bust of Marcus Aurelius, laureate, cuirassed, right","P M TR P XIX IMP III COS III","","Felicitas, draped, standing front, head left, holding caduceus in right hand and cornucopiae in left hand: right foot is set on globe","7.38","1","19.5","12","","","","","","","","",""
"221400","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 142 ","OCRE ric.2.tr.142_aureus ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right (sometimes draped on left shoulder)","COS V P P S P Q R OPTIMO PRINC","","Arabia, draped, standing left, holding branch in right hand extended over camel walking left before her and bundle of cinnamon upright in left","7.16","1","19","6","","","","","","","","",""
"221401","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 142 ","OCRE ric.2.tr.142_aureus ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P","","Bust of Trajan, laureate, draped, right (sometimes draped on left shoulder)","COS V P P S P Q R OPTIMO PRINC","","Arabia, draped, standing left, holding branch in right hand extended over camel walking left before her and bundle of cinnamon upright in left","6.6","1","18.8","6","","","","","","","","",""
"221458","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 147(d) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","145","145","","","","","","","","","","7.15","1","20","6","","","","","","","","",""
"221396","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 150 ","OCRE ric.2.tr.150 ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P COS V P P","","Bust of Trajan, laureate, draped, cuirassed, right","S P Q R OPTIMO PRINCIPI","","Legend within oak-wreath","7.25","1","19","6","","","","","","","","",""
"221521","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 160 ","OCRE ric.3.m_aur.160 ","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","Rome","Aureus","Gold","166","166","","","","M ANTONINVS AVG ARM PARTH MAX","","Bust of Marcus Aurelius, laureate, draped, cuirassed, right","TR P XX IMP IIII COS III","","Victory, naked to waist, standing front, head right, holding palm, upright, in right hand and with left hand fixing shield, inscribed VIC PAR, on palm-tree right","7.3","1","20","6","","","","","","","","",""
"221459","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 168 ","OCRE ric.3.ant.168_aureus ","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","147","148","","","","ANTONINVS AVG PIVS P P TR P XI","","Head of Antoninus Pius, laureate, right","COS IIII","","Antoninus Pius, veiled, draped, standing left, with patera in right hand sacrificing over lighted tripod- altar and holding roll in left","7.1","1","19","6","","","","","","","","",""
"221460","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 170(a) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","148","148","","","","","","","","","","7.25","1","20","4","","","","","","","","",""
"221462","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 177(e) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","148","149","","","","","","","","","","7.25","1","20.2","6","","","","","","","","",""
"221378","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 177(a) ","","Imperial","Vespasian","Titus (Caesar)","Rome","Aureus","Gold","72","73","","","","","","","","","","7.25","1","20","6","","","","","","","","",""
"221461","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 177(b) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","148","149","","","","","","","","","","7.26","1","20","4","","","","","","","","",""
"221432","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 186(d) ","","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","128","128","","","","","","","","","","7.12","1","20","6","","","","","","","","",""
"221434","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 187(e) ","","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","128","128","","","","","","","","","","7.25","1","19","6","","","","","","","","",""
"221379","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 187 ","","Imperial","Vespasian","Titus (Caesar)","Rome","Aureus","Gold","75","75","","","","","","","","","","6.85","1","19","6","","","","","","","","",""
"221433","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 197(d) ","","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","128","128","","","","","","","","","","7.35","1","18.5","6","","","","","","","","",""
"221463","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 199(a) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","150","151","","","","","","","","","","7.2","1","19.5","6","","","","","","","","",""
"221436","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 204(b) ","","Imperial","Hadrian","Hadrian (Augustus)","Rome","Aureus","Gold","129","129","","","","","","","","","","7.35","1","18.5","6","","","","","","","","",""
"221397","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 208 ","OCRE ric.2.tr.208_aureus ","Imperial","Trajan","Trajan (Augustus)","Rome","Aureus","Gold","103","111","","","","IMP TRAIANO AVG GER DAC P M TR P COS V P P","","Head of Trajan, laureate, draped, right","S P Q R OPTIMO PRINCIPI","","Trajan riding right and aiming spear at Dacian","7.25","1","18","6","","","","","","","","",""
"221464","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 216(b) ","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","Rome","Aureus","Gold","151","152","","","","","","","","","","7.2","1","19","6","","","","","","","","",""
"221380","5476","BRAGA","41.545","-8.427","Portugal","167","168","RIC 218 ","","Imperial","Vespasian","Titus (Caesar)","Rome","Aureus","Gold","78","78","","","","","","","","","","7","1","20","5","","","","","","","","",""
